,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
10582201,563851,15020008,1997-08-01,115.0,35.052,Deep (10-61m),1990
10784679,565498,15020008,1997-12-01,10.0,3.048,Very Shallow (2-5m),1990
10784680,565499,15020008,1997-12-01,10.0,3.048,Very Shallow (2-5m),1990
10834734,566050,15020008,1998-01-01,115.0,35.052,Deep (10-61m),1990
10884793,566661,15020008,1998-02-01,28.0,8.5344,Shallow (5-10m),1990
10884794,566662,15020008,1998-02-01,28.0,8.5344,Shallow (5-10m),1990
10884795,566663,15020008,1998-02-01,28.0,8.5344,Shallow (5-10m),1990
10884796,566664,15020008,1998-02-01,14.0,4.2672,Very Shallow (2-5m),1990
10884797,566665,15020008,1998-02-01,14.0,4.2672,Very Shallow (2-5m),1990
10884798,566666,15020008,1998-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
10884799,566667,15020008,1998-02-01,29.0,8.8392,Shallow (5-10m),1990
10884800,566668,15020008,1998-02-01,29.0,8.8392,Shallow (5-10m),1990
10884801,566669,15020008,1998-02-01,28.0,8.5344,Shallow (5-10m),1990
10884802,566670,15020008,1998-02-01,29.0,8.8392,Shallow (5-10m),1990
10934856,566989,15020008,1998-03-01,32.0,9.7536,Shallow (5-10m),1990
10982613,562332,15020008,1998-04-01,15.0,4.572,Very Shallow (2-5m),1990
10982614,562333,15020008,1998-04-01,15.0,4.572,Very Shallow (2-5m),1990
10984912,567849,15020008,1998-04-01,38.0,11.5824,Deep (10-61m),1990
11135053,566113,15020008,1998-07-01,41.0,12.4968,Deep (10-61m),1990
11135074,568830,15020008,1998-07-01,60.0,18.288,Deep (10-61m),1990
11185129,569661,15020008,1998-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11185130,569662,15020008,1998-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11185131,569663,15020008,1998-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11185132,569664,15020008,1998-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11185133,569665,15020008,1998-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11235188,570082,15020008,1998-09-01,25.0,7.62,Shallow (5-10m),1990
11235189,570083,15020008,1998-09-01,30.0,9.144,Shallow (5-10m),1990
11235191,570088,15020008,1998-09-01,17.0,5.1816,Shallow (5-10m),1990
11235194,570621,15020008,1998-09-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11235195,570622,15020008,1998-09-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11235196,570623,15020008,1998-09-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11235197,570624,15020008,1998-09-01,10.0,3.048,Very Shallow (2-5m),1990
11285229,567466,15020008,1998-10-01,50.0,15.24,Deep (10-61m),1990
11285240,570081,15020008,1998-10-01,30.0,9.144,Shallow (5-10m),1990
11285257,570736,15020008,1998-10-01,3.0,0.9144000000000001,Near Surface (<2m),1990
11285258,570737,15020008,1998-10-01,3.0,0.9144000000000001,Near Surface (<2m),1990
11435410,570625,15020008,1999-01-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11435411,570626,15020008,1999-01-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11435412,570627,15020008,1999-01-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11485479,572079,15020008,1999-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11485480,572080,15020008,1999-02-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11485481,572081,15020008,1999-02-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11485486,572503,15020008,1999-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11485487,572504,15020008,1999-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11535541,572618,15020008,1999-03-01,83.0,25.2984,Deep (10-61m),1990
11585588,572082,15020008,1999-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11585589,572083,15020008,1999-04-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11585590,572084,15020008,1999-04-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11685705,574124,15020008,1999-06-01,74.0,22.555200000000003,Deep (10-61m),1990
11685706,574126,15020008,1999-06-01,63.0,19.2024,Deep (10-61m),1990
11735761,574577,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735762,574578,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735763,574579,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735764,574580,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735774,575940,15020008,1999-07-01,80.0,24.384,Deep (10-61m),1990
11735775,576287,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735776,576288,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735777,576289,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11735778,576290,15020008,1999-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11785803,572085,15020008,1999-08-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11785825,575743,15020008,1999-08-01,13.0,3.9624,Very Shallow (2-5m),1990
11785832,576291,15020008,1999-08-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11785833,576292,15020008,1999-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11785834,576293,15020008,1999-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11785835,576294,15020008,1999-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11785838,576565,15020008,1999-08-01,64.0,19.5072,Deep (10-61m),1990
11785841,576783,15020008,1999-08-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11835889,576295,15020008,1999-09-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11835890,576296,15020008,1999-09-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11885953,577556,15020008,1999-10-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11885954,577557,15020008,1999-10-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
11935943,570628,15020008,1999-11-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11935944,570629,15020008,1999-11-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11935945,570630,15020008,1999-11-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
11936001,577010,15020008,1999-11-01,15.0,4.572,Very Shallow (2-5m),1990
11936002,577011,15020008,1999-11-01,15.0,4.572,Very Shallow (2-5m),1990
11936003,577012,15020008,1999-11-01,15.0,4.572,Very Shallow (2-5m),1990
11936005,577066,15020008,1999-11-01,8.0,2.4384,Very Shallow (2-5m),1990
12036075,573026,15020008,2000-01-01,8.0,2.4384,Very Shallow (2-5m),2000
12036114,578047,15020008,2000-01-01,120.0,36.576,Deep (10-61m),2000
12038241,578203,15020008,2000-01-01,125.0,38.1,Deep (10-61m),2000
12038251,580314,15020008,2000-01-01,14.0,4.2672,Very Shallow (2-5m),2000
12086137,574582,15020008,2000-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12086138,574583,15020008,2000-02-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12138349,579540,15020008,2000-03-01,42.0,12.8016,Deep (10-61m),2000
12138350,579541,15020008,2000-03-01,27.0,8.2296,Shallow (5-10m),2000
12138352,579543,15020008,2000-03-01,25.0,7.62,Shallow (5-10m),2000
12138353,579544,15020008,2000-03-01,37.0,11.277600000000001,Deep (10-61m),2000
12138354,579545,15020008,2000-03-01,90.0,27.432000000000002,Deep (10-61m),2000
12138355,579546,15020008,2000-03-01,46.0,14.020800000000001,Deep (10-61m),2000
12236290,574576,15020008,2000-05-01,15.0,4.572,Very Shallow (2-5m),2000
12236298,574584,15020008,2000-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12388621,580185,15020008,2000-08-01,26.0,7.9248,Shallow (5-10m),2000
12388623,580621,15020008,2000-08-01,14.0,4.2672,Very Shallow (2-5m),2000
12388624,580622,15020008,2000-08-01,14.0,4.2672,Very Shallow (2-5m),2000
12488731,580623,15020008,2000-10-01,14.0,4.2672,Very Shallow (2-5m),2000
12488732,580624,15020008,2000-10-01,14.0,4.2672,Very Shallow (2-5m),2000
12538792,582026,15020008,2000-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12538793,582033,15020008,2000-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12538794,582035,15020008,2000-11-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12538795,582036,15020008,2000-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12588855,583834,15020008,2000-12-01,49.0,14.9352,Deep (10-61m),2000
12588860,584684,15020008,2000-12-01,15.0,4.572,Very Shallow (2-5m),2000
12588861,584685,15020008,2000-12-01,14.0,4.2672,Very Shallow (2-5m),2000
12588862,584686,15020008,2000-12-01,14.0,4.2672,Very Shallow (2-5m),2000
12588863,584687,15020008,2000-12-01,14.0,4.2672,Very Shallow (2-5m),2000
12638910,584428,15020008,2001-01-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12638912,584457,15020008,2001-01-01,85.0,25.908,Deep (10-61m),2000
12688945,580625,15020008,2001-02-01,14.0,4.2672,Very Shallow (2-5m),2000
12688955,582178,15020008,2001-02-01,14.0,4.2672,Very Shallow (2-5m),2000
12688956,582179,15020008,2001-02-01,14.0,4.2672,Very Shallow (2-5m),2000
12688959,582182,15020008,2001-02-01,14.0,4.2672,Very Shallow (2-5m),2000
12739010,582180,15020008,2001-03-01,14.0,4.2672,Very Shallow (2-5m),2000
12739027,585473,15020008,2001-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12739028,585475,15020008,2001-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12769551,345313110114201,15020008,2001-04-01,31.5,9.6012,Shallow (5-10m),2000
12769552,345314110133901,15020008,2001-04-01,37.3,11.36904,Deep (10-61m),2000
12769555,345319110140401,15020008,2001-04-01,13.2,4.02336,Very Shallow (2-5m),2000
12769556,345325110134601,15020008,2001-04-01,5.6,1.70688,Near Surface (<2m),2000
12769558,345340110144101,15020008,2001-04-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
12769578,350043110405901,15020008,2001-04-01,12.6,3.84048,Very Shallow (2-5m),2000
12769579,350050110425601,15020008,2001-04-01,51.3,15.63624,Deep (10-61m),2000
12771836,505634,15020008,2001-04-01,14.7,4.48056,Very Shallow (2-5m),2000
12784514,561200,15020008,2001-04-01,37.8,11.52144,Deep (10-61m),2000
12789077,585467,15020008,2001-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12789078,585469,15020008,2001-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12789079,585471,15020008,2001-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
12791253,600255,15020008,2001-04-01,7.0,2.1336,Very Shallow (2-5m),2000
12793640,604688,15020008,2001-04-01,45.7,13.92936,Deep (10-61m),2000
12793641,604689,15020008,2001-04-01,23.4,7.13232,Shallow (5-10m),2000
12793757,614344,15020008,2001-04-01,12.8,3.9014400000000005,Very Shallow (2-5m),2000
12793758,614345,15020008,2001-04-01,12.2,3.71856,Very Shallow (2-5m),2000
12796980,624053,15020008,2001-04-01,12.5,3.81,Very Shallow (2-5m),2000
12796982,624056,15020008,2001-04-01,66.9,20.391120000000004,Deep (10-61m),2000
12800061,630114,15020008,2001-04-01,15.8,4.815840000000001,Very Shallow (2-5m),2000
12803976,649212,15020008,2001-04-01,9.1,2.77368,Very Shallow (2-5m),2000
12819600,345259110125601,15020008,2001-05-01,64.8,19.75104,Deep (10-61m),2000
12824958,513411,15020008,2001-05-01,37.3,11.36904,Deep (10-61m),2000
12831546,540258,15020008,2001-05-01,14.2,4.32816,Very Shallow (2-5m),2000
12839117,582181,15020008,2001-05-01,25.0,7.62,Shallow (5-10m),2000
12839135,585965,15020008,2001-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12839140,586680,15020008,2001-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12841311,600377,15020008,2001-05-01,17.1,5.21208,Shallow (5-10m),2000
12841312,600378,15020008,2001-05-01,11.5,3.5052000000000003,Very Shallow (2-5m),2000
12847036,624057,15020008,2001-05-01,28.0,8.5344,Shallow (5-10m),2000
12854049,650194,15020008,2001-05-01,43.0,13.1064,Deep (10-61m),2000
12889172,582183,15020008,2001-06-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
12921995,505634,15020008,2001-07-01,18.3,5.57784,Shallow (5-10m),2000
12941434,600622,15020008,2001-07-01,139.4,42.48912000000001,Deep (10-61m),2000
12943799,604688,15020008,2001-07-01,26.7,8.138160000000001,Shallow (5-10m),2000
12943800,604689,15020008,2001-07-01,23.3,7.10184,Shallow (5-10m),2000
12943833,610156,15020008,2001-07-01,144.5,44.043600000000005,Deep (10-61m),2000
13139469,588678,15020008,2001-11-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
13289613,586024,15020008,2002-02-01,10.0,3.048,Very Shallow (2-5m),2000
13289614,586025,15020008,2002-02-01,10.0,3.048,Very Shallow (2-5m),2000
13289615,586026,15020008,2002-02-01,10.0,3.048,Very Shallow (2-5m),2000
13339678,588012,15020008,2002-03-01,26.0,7.9248,Shallow (5-10m),2000
13339679,588013,15020008,2002-03-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
13439797,590849,15020008,2002-05-01,10.0,3.048,Very Shallow (2-5m),2000
13489849,590313,15020008,2002-06-01,74.0,22.555200000000003,Deep (10-61m),2000
13491936,592452,15020008,2002-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
13491937,592453,15020008,2002-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
13491938,592454,15020008,2002-06-01,16.0,4.8768,Very Shallow (2-5m),2000
13491939,592455,15020008,2002-06-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
13491940,592456,15020008,2002-06-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
13491941,592457,15020008,2002-06-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
13491942,592458,15020008,2002-06-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
13592052,593569,15020008,2002-08-01,15.0,4.572,Very Shallow (2-5m),2000
13592057,593833,15020008,2002-08-01,10.0,3.048,Very Shallow (2-5m),2000
13592058,593834,15020008,2002-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
13592059,593835,15020008,2002-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
13592060,593836,15020008,2002-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
13592061,593864,15020008,2002-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13592063,593866,15020008,2002-08-01,7.0,2.1336,Very Shallow (2-5m),2000
13642115,593865,15020008,2002-09-01,13.0,3.9624,Very Shallow (2-5m),2000
13692172,594757,15020008,2002-10-01,20.0,6.096,Shallow (5-10m),2000
13792280,595058,15020008,2002-12-01,8.0,2.4384,Very Shallow (2-5m),2000
13792281,595059,15020008,2002-12-01,15.0,4.572,Very Shallow (2-5m),2000
13792282,595060,15020008,2002-12-01,3.0,0.9144000000000001,Near Surface (<2m),2000
13792283,595061,15020008,2002-12-01,3.0,0.9144000000000001,Near Surface (<2m),2000
13992507,598038,15020008,2003-04-01,13.0,3.9624,Very Shallow (2-5m),2000
14092604,596184,15020008,2003-06-01,10.0,3.048,Very Shallow (2-5m),2000
14092605,596191,15020008,2003-06-01,10.0,3.048,Very Shallow (2-5m),2000
14092606,596193,15020008,2003-06-01,10.0,3.048,Very Shallow (2-5m),2000
14092607,596442,15020008,2003-06-01,10.0,3.048,Very Shallow (2-5m),2000
14092608,596444,15020008,2003-06-01,10.0,3.048,Very Shallow (2-5m),2000
14192722,599850,15020008,2003-08-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
14192723,599851,15020008,2003-08-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
14192724,599852,15020008,2003-08-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
14265225,200505,15020008,2003-10-01,13.0,3.9624,Very Shallow (2-5m),2000
14265226,200506,15020008,2003-10-01,13.0,3.9624,Very Shallow (2-5m),2000
14265227,200507,15020008,2003-10-01,13.0,3.9624,Very Shallow (2-5m),2000
14342884,599867,15020008,2003-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14342885,599868,15020008,2003-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14342886,599869,15020008,2003-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14342887,599870,15020008,2003-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14342888,599871,15020008,2003-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14415387,201164,15020008,2004-01-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14415397,201666,15020008,2004-01-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14615600,201166,15020008,2004-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
14615601,201167,15020008,2004-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
14615602,201169,15020008,2004-05-01,13.0,3.9624,Very Shallow (2-5m),2000
14615603,201170,15020008,2004-05-01,13.0,3.9624,Very Shallow (2-5m),2000
14615604,201171,15020008,2004-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14615612,202940,15020008,2004-05-01,13.0,3.9624,Very Shallow (2-5m),2000
14615613,202979,15020008,2004-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
14615614,202980,15020008,2004-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
14615615,202998,15020008,2004-05-01,10.0,3.048,Very Shallow (2-5m),2000
14615616,202999,15020008,2004-05-01,10.0,3.048,Very Shallow (2-5m),2000
14615618,203125,15020008,2004-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14615619,203126,15020008,2004-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
14615620,203185,15020008,2004-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
14715727,203829,15020008,2004-07-01,81.0,24.6888,Deep (10-61m),2000
14810101,900795,15020008,2004-08-01,2.0,0.6096,Near Surface (<2m),2000
14810102,900796,15020008,2004-08-01,2.0,0.6096,Near Surface (<2m),2000
14815835,204764,15020008,2004-09-01,17.0,5.1816,Shallow (5-10m),2000
14815836,204765,15020008,2004-09-01,17.0,5.1816,Shallow (5-10m),2000
14815837,204766,15020008,2004-09-01,17.0,5.1816,Shallow (5-10m),2000
14815838,204767,15020008,2004-09-01,17.0,5.1816,Shallow (5-10m),2000
14966004,205879,15020008,2004-12-01,4.0,1.2192,Near Surface (<2m),2000
15010316,901339,15020008,2004-12-01,17.0,5.1816,Shallow (5-10m),2000
15010317,901340,15020008,2004-12-01,17.0,5.1816,Shallow (5-10m),2000
15010318,901341,15020008,2004-12-01,17.0,5.1816,Shallow (5-10m),2000
15116157,204768,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116159,205719,15020008,2005-03-01,34.0,10.3632,Deep (10-61m),2000
15116160,205720,15020008,2005-03-01,35.0,10.668000000000001,Deep (10-61m),2000
15116170,206920,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116171,206921,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116172,206922,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116173,206923,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116174,206924,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116175,206925,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116176,206926,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116177,206927,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116178,206928,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116179,206929,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116180,206941,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116181,206942,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116182,206943,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116183,206944,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116184,206945,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116185,206946,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116186,206947,15020008,2005-03-01,22.0,6.7056000000000004,Shallow (5-10m),2000
15116187,206948,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116188,206949,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116189,206950,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116190,206972,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116191,206973,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116192,206974,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116193,206975,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116194,206976,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116195,206977,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116196,206978,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116197,206979,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15116198,206980,15020008,2005-03-01,16.0,4.8768,Very Shallow (2-5m),2000
15160478,901785,15020008,2005-03-01,17.0,5.1816,Shallow (5-10m),2000
15160479,901786,15020008,2005-03-01,17.0,5.1816,Shallow (5-10m),2000
15160480,901787,15020008,2005-03-01,17.0,5.1816,Shallow (5-10m),2000
15160481,901892,15020008,2005-03-01,28.0,8.5344,Shallow (5-10m),2000
15160482,901893,15020008,2005-03-01,20.0,6.096,Shallow (5-10m),2000
15160485,901896,15020008,2005-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15160486,901897,15020008,2005-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15160487,901898,15020008,2005-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15160488,901899,15020008,2005-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15166252,206982,15020008,2005-04-01,16.0,4.8768,Very Shallow (2-5m),2000
15166253,207124,15020008,2005-04-01,63.0,19.2024,Deep (10-61m),2000
15210542,902006,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210543,902007,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210544,902009,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210546,902011,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210547,902012,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210548,902013,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210549,902014,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210551,902016,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15210552,902017,15020008,2005-04-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15216310,207696,15020008,2005-05-01,67.0,20.4216,Deep (10-61m),2000
15260598,902010,15020008,2005-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15260606,902201,15020008,2005-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15260607,902202,15020008,2005-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15260608,902203,15020008,2005-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15260609,902204,15020008,2005-05-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15260610,902206,15020008,2005-05-01,6.0,1.8288000000000002,Near Surface (<2m),2000
15260611,902207,15020008,2005-05-01,6.0,1.8288000000000002,Near Surface (<2m),2000
15310643,901895,15020008,2005-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15310665,902422,15020008,2005-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15316373,205877,15020008,2005-07-01,4.0,1.2192,Near Surface (<2m),2000
15316376,205880,15020008,2005-07-01,14.0,4.2672,Very Shallow (2-5m),2000
15316378,205882,15020008,2005-07-01,4.0,1.2192,Near Surface (<2m),2000
15316413,207370,15020008,2005-07-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15410773,902862,15020008,2005-08-01,14.0,4.2672,Very Shallow (2-5m),2000
15410774,902863,15020008,2005-08-01,13.0,3.9624,Very Shallow (2-5m),2000
15410775,902864,15020008,2005-08-01,13.0,3.9624,Very Shallow (2-5m),2000
15516633,208786,15020008,2005-11-01,9.0,2.7432000000000003,Very Shallow (2-5m),2000
15566639,205878,15020008,2005-12-01,4.0,1.2192,Near Surface (<2m),2000
15610990,903874,15020008,2005-12-01,13.0,3.9624,Very Shallow (2-5m),2000
15718508,211169,15020008,2006-03-01,15.0,4.572,Very Shallow (2-5m),2000
15718509,211170,15020008,2006-03-01,15.0,4.572,Very Shallow (2-5m),2000
15718510,211171,15020008,2006-03-01,15.0,4.572,Very Shallow (2-5m),2000
15718511,211265,15020008,2006-03-01,15.0,4.572,Very Shallow (2-5m),2000
15811205,904341,15020008,2006-04-01,42.0,12.8016,Deep (10-61m),2000
15818618,211888,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818619,211889,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818620,211890,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818621,211891,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818622,211892,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818623,211893,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818624,211894,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818625,211895,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818626,211896,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818627,211897,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818628,211898,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818629,211899,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818630,211900,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818631,211986,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818632,211987,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15818633,211988,15020008,2006-05-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15863512,905761,15020008,2006-05-01,14.0,4.2672,Very Shallow (2-5m),2000
15868687,212538,15020008,2006-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15868688,212546,15020008,2006-06-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15917013,205881,15020008,2006-07-01,14.0,4.2672,Very Shallow (2-5m),2000
15917015,205883,15020008,2006-07-01,14.0,4.2672,Very Shallow (2-5m),2000
15917050,207371,15020008,2006-07-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
15918742,212801,15020008,2006-07-01,14.0,4.2672,Very Shallow (2-5m),2000
15918743,212802,15020008,2006-07-01,14.0,4.2672,Very Shallow (2-5m),2000
