,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
4570790,643335,15050201,1994-11-01,30.3,9.23544,Shallow (5-10m),1990
4570791,643336,15050201,1994-11-01,28.1,8.56488,Shallow (5-10m),1990
4575331,86480,15050201,1994-12-01,87.1,26.54808,Deep (10-61m),1990
4577329,320905109435001,15050201,1994-12-01,85.9,26.182320000000004,Deep (10-61m),1990
4584485,546887,15050201,1994-12-01,69.0,21.031200000000002,Deep (10-61m),1990
4589102,601473,15050201,1994-12-01,21.4,6.52272,Shallow (5-10m),1990
4589103,601477,15050201,1994-12-01,21.1,6.431280000000001,Shallow (5-10m),1990
4589104,601478,15050201,1994-12-01,85.4,26.029920000000004,Deep (10-61m),1990
4590658,607560,15050201,1994-12-01,28.5,8.6868,Shallow (5-10m),1990
4590661,607565,15050201,1994-12-01,6.8,2.0726400000000003,Very Shallow (2-5m),1990
4590678,608129,15050201,1994-12-01,27.2,8.290560000000001,Shallow (5-10m),1990
4590764,612102,15050201,1994-12-01,60.3,18.37944,Deep (10-61m),1990
4592331,618070,15050201,1994-12-01,10.9,3.3223200000000004,Very Shallow (2-5m),1990
4592473,626245,15050201,1994-12-01,21.4,6.52272,Shallow (5-10m),1990
4592474,626246,15050201,1994-12-01,128.1,39.04488,Deep (10-61m),1990
4592475,626247,15050201,1994-12-01,21.5,6.5532,Shallow (5-10m),1990
4592476,626248,15050201,1994-12-01,117.2,35.72256,Deep (10-61m),1990
4592477,626252,15050201,1994-12-01,21.0,6.4008,Shallow (5-10m),1990
4592482,626663,15050201,1994-12-01,60.0,18.288,Deep (10-61m),1990
4592494,626858,15050201,1994-12-01,1.6,0.48768000000000006,Near Surface (<2m),1990
4594148,632141,15050201,1994-12-01,36.0,10.972800000000001,Deep (10-61m),1990
4594150,632144,15050201,1994-12-01,39.5,12.0396,Deep (10-61m),1990
4594250,637453,15050201,1994-12-01,14.7,4.48056,Very Shallow (2-5m),1990
4596458,646252,15050201,1994-12-01,50.9,15.51432,Deep (10-61m),1990
4596639,801786,15050201,1994-12-01,25.6,7.802880000000001,Shallow (5-10m),1990
4610040,546267,15050201,1995-01-01,30.0,9.144,Shallow (5-10m),1990
4610045,546974,15050201,1995-01-01,30.0,9.144,Shallow (5-10m),1990
4610046,546975,15050201,1995-01-01,30.0,9.144,Shallow (5-10m),1990
4610047,546976,15050201,1995-01-01,30.0,9.144,Shallow (5-10m),1990
4610048,546977,15050201,1995-01-01,30.0,9.144,Shallow (5-10m),1990
4610049,547064,15050201,1995-01-01,35.0,10.668000000000001,Deep (10-61m),1990
4610050,547117,15050201,1995-01-01,51.0,15.5448,Deep (10-61m),1990
4610051,547118,15050201,1995-01-01,51.0,15.5448,Deep (10-61m),1990
4610052,547119,15050201,1995-01-01,51.0,15.5448,Deep (10-61m),1990
4610053,547120,15050201,1995-01-01,51.0,15.5448,Deep (10-61m),1990
4610054,547269,15050201,1995-01-01,55.0,16.764,Deep (10-61m),1990
4647722,651307,15050201,1995-02-01,80.2,24.444960000000002,Deep (10-61m),1990
4647745,800211,15050201,1995-02-01,23.8,7.25424,Shallow (5-10m),1990
4661138,544832,15050201,1995-03-01,66.0,20.1168,Deep (10-61m),1990
4661182,548341,15050201,1995-03-01,40.0,12.192,Deep (10-61m),1990
4686737,547734,15050201,1995-04-01,76.0,23.1648,Deep (10-61m),1990
4686739,548025,15050201,1995-04-01,90.0,27.432000000000002,Deep (10-61m),1990
4712305,549377,15050201,1995-05-01,41.0,12.4968,Deep (10-61m),1990
4712306,549378,15050201,1995-05-01,41.0,12.4968,Deep (10-61m),1990
4712307,549379,15050201,1995-05-01,40.0,12.192,Deep (10-61m),1990
4712312,549798,15050201,1995-05-01,0.0,0.0,Near Surface (<2m),1990
4712313,549799,15050201,1995-05-01,0.0,0.0,Near Surface (<2m),1990
4712314,549800,15050201,1995-05-01,0.0,0.0,Near Surface (<2m),1990
4737874,549801,15050201,1995-06-01,0.0,0.0,Near Surface (<2m),1990
4737875,549802,15050201,1995-06-01,0.0,0.0,Near Surface (<2m),1990
4737876,549803,15050201,1995-06-01,0.0,0.0,Near Surface (<2m),1990
4790134,551029,15050201,1995-08-01,11.0,3.3528000000000002,Very Shallow (2-5m),1990
4790137,551533,15050201,1995-08-01,62.0,18.8976,Deep (10-61m),1990
4790219,562050,15050201,1995-08-01,70.0,21.336000000000002,Deep (10-61m),1990
4815711,551996,15050201,1995-09-01,75.0,22.86,Deep (10-61m),1990
4841253,551030,15050201,1995-10-01,4.0,1.2192,Near Surface (<2m),1990
4841254,551031,15050201,1995-10-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
4841256,551570,15050201,1995-10-01,40.0,12.192,Deep (10-61m),1990
4841257,551571,15050201,1995-10-01,40.0,12.192,Deep (10-61m),1990
4841258,551572,15050201,1995-10-01,40.0,12.192,Deep (10-61m),1990
4841259,551573,15050201,1995-10-01,40.0,12.192,Deep (10-61m),1990
4841260,551574,15050201,1995-10-01,40.0,12.192,Deep (10-61m),1990
4841271,552055,15050201,1995-10-01,0.0,0.0,Near Surface (<2m),1990
4841274,552441,15050201,1995-10-01,0.0,0.0,Near Surface (<2m),1990
4866824,551816,15050201,1995-11-01,53.0,16.154400000000003,Deep (10-61m),1990
4866825,551817,15050201,1995-11-01,53.0,16.154400000000003,Deep (10-61m),1990
4866826,551818,15050201,1995-11-01,53.0,16.154400000000003,Deep (10-61m),1990
4866827,551819,15050201,1995-11-01,53.0,16.154400000000003,Deep (10-61m),1990
4917957,553514,15050201,1996-01-01,105.0,32.004000000000005,Deep (10-61m),1990
4994644,553864,15050201,1996-04-01,63.0,19.2024,Deep (10-61m),1990
5020220,557249,15050201,1996-05-01,60.0,18.288,Deep (10-61m),1990
5020223,557716,15050201,1996-05-01,58.0,17.6784,Deep (10-61m),1990
5045780,557364,15050201,1996-06-01,26.0,7.9248,Shallow (5-10m),1990
5045781,557366,15050201,1996-06-01,29.0,8.8392,Shallow (5-10m),1990
5045785,558094,15050201,1996-06-01,52.0,15.8496,Deep (10-61m),1990
5122475,559791,15050201,1996-09-01,58.0,17.6784,Deep (10-61m),1990
5148009,556512,15050201,1996-10-01,40.0,12.192,Deep (10-61m),1990
5148010,556513,15050201,1996-10-01,40.0,12.192,Deep (10-61m),1990
5148011,556514,15050201,1996-10-01,40.0,12.192,Deep (10-61m),1990
5148012,556515,15050201,1996-10-01,40.0,12.192,Deep (10-61m),1990
5148013,556516,15050201,1996-10-01,40.0,12.192,Deep (10-61m),1990
5173566,556398,15050201,1996-11-01,70.0,21.336000000000002,Deep (10-61m),1990
5455757,565124,15050201,1997-10-01,42.0,12.8016,Deep (10-61m),1990
5522942,315118109512301,15050201,1998-01-01,42.1,12.832080000000001,Deep (10-61m),1990
5539878,633371,15050201,1998-01-01,18.8,5.73024,Shallow (5-10m),1990
5583563,566747,15050201,1998-03-01,70.0,21.336000000000002,Deep (10-61m),1990
5634688,567706,15050201,1998-05-01,21.0,6.4008,Shallow (5-10m),1990
5659166,553422,15050201,1998-06-01,90.0,27.432000000000002,Deep (10-61m),1990
5660257,568954,15050201,1998-06-01,80.0,24.384,Deep (10-61m),1990
5685811,568105,15050201,1998-07-01,48.0,14.630400000000002,Deep (10-61m),1990
5711376,569436,15050201,1998-08-01,105.0,32.004000000000005,Deep (10-61m),1990
5711377,569463,15050201,1998-08-01,40.0,12.192,Deep (10-61m),1990
5711378,569464,15050201,1998-08-01,40.0,12.192,Deep (10-61m),1990
5736942,570473,15050201,1998-09-01,20.0,6.096,Shallow (5-10m),1990
5762503,570988,15050201,1998-10-01,45.0,13.716000000000001,Deep (10-61m),1990
5762504,570989,15050201,1998-10-01,45.0,13.716000000000001,Deep (10-61m),1990
5939002,538175,15050201,1999-05-01,49.0,14.9352,Deep (10-61m),1990
5939003,538176,15050201,1999-05-01,52.0,15.8496,Deep (10-61m),1990
6018124,576134,15050201,1999-08-01,58.0,17.6784,Deep (10-61m),1990
6083312,86480,15050201,1999-11-01,97.7,29.77896,Deep (10-61m),1990
6085292,320109109261301,15050201,1999-11-01,21.4,6.52272,Shallow (5-10m),1990
6100305,617638,15050201,1999-11-01,54.6,16.64208,Deep (10-61m),1990
6100559,629081,15050201,1999-11-01,10.1,3.07848,Very Shallow (2-5m),1990
6100560,629082,15050201,1999-11-01,25.6,7.802880000000001,Shallow (5-10m),1990
6100561,629083,15050201,1999-11-01,14.8,4.51104,Very Shallow (2-5m),1990
6102221,636861,15050201,1999-11-01,41.0,12.4968,Deep (10-61m),1990
6102222,636862,15050201,1999-11-01,34.0,10.3632,Deep (10-61m),1990
6102268,640642,15050201,1999-11-01,39.7,12.100560000000002,Deep (10-61m),1990
6104543,650170,15050201,1999-11-01,42.0,12.8016,Deep (10-61m),1990
6110869,320905109435001,15050201,1999-12-01,95.3,29.04744,Deep (10-61m),1990
6113274,509786,15050201,1999-12-01,76.9,23.439120000000003,Deep (10-61m),1990
6120344,574299,15050201,1999-12-01,70.0,21.336000000000002,Deep (10-61m),1990
6122642,601473,15050201,1999-12-01,25.0,7.62,Shallow (5-10m),1990
6124198,607560,15050201,1999-12-01,20.9,6.3703199999999995,Shallow (5-10m),1990
6124200,607564,15050201,1999-12-01,52.4,15.97152,Deep (10-61m),1990
6124201,607565,15050201,1999-12-01,8.9,2.7127200000000005,Very Shallow (2-5m),1990
6124202,607568,15050201,1999-12-01,43.8,13.35024,Deep (10-61m),1990
6124218,608129,15050201,1999-12-01,31.6,9.631680000000001,Shallow (5-10m),1990
6124304,612102,15050201,1999-12-01,66.2,20.177760000000003,Deep (10-61m),1990
6124354,616233,15050201,1999-12-01,16.0,4.8768,Very Shallow (2-5m),1990
6125871,618070,15050201,1999-12-01,24.5,7.4676,Shallow (5-10m),1990
6126013,626245,15050201,1999-12-01,33.6,10.241280000000001,Deep (10-61m),1990
6126014,626246,15050201,1999-12-01,130.0,39.624,Deep (10-61m),1990
6126015,626247,15050201,1999-12-01,26.0,7.9248,Shallow (5-10m),1990
6126016,626248,15050201,1999-12-01,121.8,37.12464,Deep (10-61m),1990
6126017,626252,15050201,1999-12-01,23.0,7.010400000000001,Shallow (5-10m),1990
6126022,626663,15050201,1999-12-01,65.0,19.812,Deep (10-61m),1990
6126023,626665,15050201,1999-12-01,65.9,20.086320000000004,Deep (10-61m),1990
6126067,628031,15050201,1999-12-01,74.5,22.707600000000003,Deep (10-61m),1990
6126069,628033,15050201,1999-12-01,9.9,3.01752,Very Shallow (2-5m),1990
6126070,628034,15050201,1999-12-01,20.1,6.126480000000001,Shallow (5-10m),1990
6126071,628035,15050201,1999-12-01,14.4,4.38912,Very Shallow (2-5m),1990
6127688,632141,15050201,1999-12-01,39.0,11.8872,Deep (10-61m),1990
6127790,637453,15050201,1999-12-01,16.5,5.0292,Shallow (5-10m),1990
6127861,642722,15050201,1999-12-01,6.3,1.92024,Near Surface (<2m),1990
6129888,643334,15050201,1999-12-01,32.0,9.7536,Shallow (5-10m),1990
6129889,643335,15050201,1999-12-01,32.0,9.7536,Shallow (5-10m),1990
6129890,643336,15050201,1999-12-01,28.1,8.56488,Shallow (5-10m),1990
6129998,646252,15050201,1999-12-01,59.2,18.04416,Deep (10-61m),1990
6130024,647458,15050201,1999-12-01,24.4,7.43712,Shallow (5-10m),1990
6130144,651307,15050201,1999-12-01,84.6,25.78608,Deep (10-61m),1990
6130167,800211,15050201,1999-12-01,29.87,9.104376,Shallow (5-10m),1990
6130179,801786,15050201,1999-12-01,34.9,10.63752,Deep (10-61m),1990
6131851,805356,15050201,1999-12-01,50.5,15.3924,Deep (10-61m),1990
6145908,574812,15050201,2000-01-01,37.0,11.277600000000001,Deep (10-61m),2000
6146964,578267,15050201,2000-01-01,26.0,7.9248,Shallow (5-10m),2000
6146966,578440,15050201,2000-01-01,71.0,21.640800000000002,Deep (10-61m),2000
6300332,580319,15050201,2000-07-01,140.0,42.672000000000004,Deep (10-61m),2000
6402586,584007,15050201,2000-11-01,50.0,15.24,Deep (10-61m),2000
6428141,583755,15050201,2000-12-01,80.0,24.384,Deep (10-61m),2000
6683765,588500,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683766,588501,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683767,588502,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683768,588503,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683769,588504,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683770,588505,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683771,588506,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683772,588507,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683773,588508,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6683774,588509,15050201,2001-10-01,45.0,13.716000000000001,Deep (10-61m),2000
6709334,588701,15050201,2001-11-01,17.0,5.1816,Shallow (5-10m),2000
6709387,589621,15050201,2001-11-01,70.0,21.336000000000002,Deep (10-61m),2000
6785999,588311,15050201,2002-02-01,60.0,18.288,Deep (10-61m),2000
6786072,590400,15050201,2002-02-01,100.0,30.48,Deep (10-61m),2000
6966032,593762,15050201,2002-09-01,45.0,13.716000000000001,Deep (10-61m),2000
6966037,594685,15050201,2002-09-01,80.0,24.384,Deep (10-61m),2000
7221643,597979,15050201,2003-07-01,26.0,7.9248,Shallow (5-10m),2000
7221644,597981,15050201,2003-07-01,28.0,8.5344,Shallow (5-10m),2000
7221645,597984,15050201,2003-07-01,30.0,9.144,Shallow (5-10m),2000
7221646,597985,15050201,2003-07-01,30.0,9.144,Shallow (5-10m),2000
7221647,597986,15050201,2003-07-01,29.0,8.8392,Shallow (5-10m),2000
7221648,597988,15050201,2003-07-01,30.0,9.144,Shallow (5-10m),2000
7247174,592821,15050201,2003-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
7349447,599282,15050201,2003-12-01,58.0,17.6784,Deep (10-61m),2000
7349449,599518,15050201,2003-12-01,44.0,13.411200000000001,Deep (10-61m),2000
7349450,599885,15050201,2003-12-01,63.0,19.2024,Deep (10-61m),2000
7591331,205098,15050201,2004-10-01,34.0,10.3632,Deep (10-61m),2000
7616888,205019,15050201,2004-11-01,32.0,9.7536,Shallow (5-10m),2000
7616889,205020,15050201,2004-11-01,32.0,9.7536,Shallow (5-10m),2000
7616894,205463,15050201,2004-11-01,32.0,9.7536,Shallow (5-10m),2000
7616895,205464,15050201,2004-11-01,32.0,9.7536,Shallow (5-10m),2000
7693574,205778,15050201,2005-02-01,17.0,5.1816,Shallow (5-10m),2000
7693577,206395,15050201,2005-02-01,29.0,8.8392,Shallow (5-10m),2000
7693578,206396,15050201,2005-02-01,28.0,8.5344,Shallow (5-10m),2000
7719120,204230,15050201,2005-03-01,45.0,13.716000000000001,Deep (10-61m),2000
7728261,548339,15050201,2005-03-01,40.0,12.192,Deep (10-61m),2000
7742141,901818,15050201,2005-03-01,44.0,13.411200000000001,Deep (10-61m),2000
7742142,901819,15050201,2005-03-01,44.0,13.411200000000001,Deep (10-61m),2000
7742143,901820,15050201,2005-03-01,43.0,13.1064,Deep (10-61m),2000
7744673,203492,15050201,2005-04-01,52.0,15.8496,Deep (10-61m),2000
7770262,207608,15050201,2005-05-01,60.0,18.288,Deep (10-61m),2000
7821385,208383,15050201,2005-07-01,65.0,19.812,Deep (10-61m),2000
7846935,206668,15050201,2005-08-01,70.0,21.336000000000002,Deep (10-61m),2000
7846942,208044,15050201,2005-08-01,107.0,32.6136,Deep (10-61m),2000
7872506,208672,15050201,2005-09-01,31.0,9.4488,Shallow (5-10m),2000
7872507,208673,15050201,2005-09-01,31.0,9.4488,Shallow (5-10m),2000
7872508,208674,15050201,2005-09-01,31.0,9.4488,Shallow (5-10m),2000
7872509,208675,15050201,2005-09-01,31.0,9.4488,Shallow (5-10m),2000
7925558,320905109435001,15050201,2005-11-01,105.9,32.27832,Deep (10-61m),2000
7936122,583755,15050201,2005-11-01,42.4,12.92352,Deep (10-61m),2000
7938993,612102,15050201,2005-11-01,69.5,21.183600000000002,Deep (10-61m),2000
7940711,626663,15050201,2005-11-01,70.6,21.51888,Deep (10-61m),2000
7940712,626665,15050201,2005-11-01,71.7,21.85416,Deep (10-61m),2000
7940808,629082,15050201,2005-11-01,27.4,8.35152,Shallow (5-10m),2000
7940809,629083,15050201,2005-11-01,17.6,5.36448,Shallow (5-10m),2000
7949119,86480,15050201,2005-12-01,108.0,32.9184,Deep (10-61m),2000
7951099,320109109261301,15050201,2005-12-01,52.5,16.002000000000002,Deep (10-61m),2000
7953522,509786,15050201,2005-12-01,65.1,19.84248,Deep (10-61m),2000
7964448,607564,15050201,2005-12-01,50.1,15.270480000000001,Deep (10-61m),2000
7964450,607568,15050201,2005-12-01,49.6,15.11808,Deep (10-61m),2000
7964466,608129,15050201,2005-12-01,37.2,11.338560000000001,Deep (10-61m),2000
7964602,616233,15050201,2005-12-01,33.2,10.119360000000002,Deep (10-61m),2000
7966112,617638,15050201,2005-12-01,58.6,17.86128,Deep (10-61m),2000
7966119,618070,15050201,2005-12-01,52.3,15.94104,Deep (10-61m),2000
7966261,626245,15050201,2005-12-01,35.7,10.88136,Deep (10-61m),2000
7966262,626246,15050201,2005-12-01,190.2,57.97296,Deep (10-61m),2000
7966263,626247,15050201,2005-12-01,20.5,6.2484,Shallow (5-10m),2000
7966264,626248,15050201,2005-12-01,122.6,37.36848,Deep (10-61m),2000
7966282,626858,15050201,2005-12-01,50.8,15.48384,Deep (10-61m),2000
7966315,628031,15050201,2005-12-01,103.5,31.5468,Deep (10-61m),2000
7966317,628033,15050201,2005-12-01,21.9,6.67512,Shallow (5-10m),2000
7966318,628034,15050201,2005-12-01,32.9,10.02792,Deep (10-61m),2000
7966319,628035,15050201,2005-12-01,28.1,8.56488,Shallow (5-10m),2000
7966358,628920,15050201,2005-12-01,41.0,12.4968,Deep (10-61m),2000
7966366,629081,15050201,2005-12-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
7967936,632141,15050201,2005-12-01,47.5,14.478000000000002,Deep (10-61m),2000
7968028,636861,15050201,2005-12-01,38.8,11.82624,Deep (10-61m),2000
7968029,636862,15050201,2005-12-01,39.4,12.00912,Deep (10-61m),2000
7968038,637453,15050201,2005-12-01,20.0,6.096,Shallow (5-10m),2000
7968075,640642,15050201,2005-12-01,37.5,11.43,Deep (10-61m),2000
7968109,642722,15050201,2005-12-01,10.2,3.1089599999999997,Very Shallow (2-5m),2000
7970136,643334,15050201,2005-12-01,42.5,12.954,Deep (10-61m),2000
7970137,643335,15050201,2005-12-01,36.2,11.033760000000001,Deep (10-61m),2000
7970138,643336,15050201,2005-12-01,33.9,10.33272,Deep (10-61m),2000
7970246,646252,15050201,2005-12-01,60.4,18.40992,Deep (10-61m),2000
7970392,651307,15050201,2005-12-01,84.0,25.6032,Deep (10-61m),2000
7970415,800211,15050201,2005-12-01,35.59,10.847832000000002,Deep (10-61m),2000
8048776,805356,15050201,2006-03-01,60.4,18.40992,Deep (10-61m),2000
8103396,212161,15050201,2006-06-01,73.0,22.250400000000003,Deep (10-61m),2000
8180084,213591,15050201,2006-09-01,78.0,23.7744,Deep (10-61m),2000
8282324,214131,15050201,2007-01-01,58.0,17.6784,Deep (10-61m),2000
8282325,214171,15050201,2007-01-01,56.0,17.0688,Deep (10-61m),2000
8307885,214425,15050201,2007-02-01,46.0,14.020800000000001,Deep (10-61m),2000
8307886,214426,15050201,2007-02-01,47.0,14.325600000000001,Deep (10-61m),2000
8333447,214770,15050201,2007-03-01,47.0,14.325600000000001,Deep (10-61m),2000
8359007,214900,15050201,2007-04-01,92.0,28.041600000000003,Deep (10-61m),2000
8433454,907375,15050201,2007-06-01,30.0,9.144,Shallow (5-10m),2000
8451987,629081,15050201,2007-07-01,11.54,3.517392,Very Shallow (2-5m),2000
8451988,629082,15050201,2007-07-01,29.57,9.012936,Shallow (5-10m),2000
8451989,629083,15050201,2007-07-01,16.97,5.1724559999999995,Shallow (5-10m),2000
8528664,629081,15050201,2007-10-01,10.08,3.072384,Very Shallow (2-5m),2000
8528665,629082,15050201,2007-10-01,24.06,7.333488,Shallow (5-10m),2000
8528666,629083,15050201,2007-10-01,15.43,4.703064,Very Shallow (2-5m),2000
8605341,629081,15050201,2008-01-01,10.29,3.136392,Very Shallow (2-5m),2000
8605342,629082,15050201,2008-01-01,24.21,7.379208,Shallow (5-10m),2000
8605343,629083,15050201,2008-01-01,16.3,4.968240000000001,Very Shallow (2-5m),2000
8614615,217126,15050201,2008-02-01,70.0,21.336000000000002,Deep (10-61m),2000
8682018,629081,15050201,2008-04-01,10.88,3.3162240000000005,Very Shallow (2-5m),2000
8682019,629082,15050201,2008-04-01,27.25,8.3058,Shallow (5-10m),2000
8682020,629083,15050201,2008-04-01,16.71,5.093208000000001,Shallow (5-10m),2000
8758695,629081,15050201,2008-07-01,9.62,2.932176,Very Shallow (2-5m),2000
8758696,629082,15050201,2008-07-01,25.26,7.699248000000001,Shallow (5-10m),2000
8758697,629083,15050201,2008-07-01,15.38,4.687824000000001,Very Shallow (2-5m),2000
8809813,629081,15050201,2008-09-01,8.25,2.5146,Very Shallow (2-5m),2000
8809814,629082,15050201,2008-09-01,22.99,7.007352,Shallow (5-10m),2000
8809815,629083,15050201,2008-09-01,10.35,3.15468,Very Shallow (2-5m),2000
8835372,629081,15050201,2008-10-01,9.09,2.770632,Very Shallow (2-5m),2000
8835373,629082,15050201,2008-10-01,24.09,7.342632,Shallow (5-10m),2000
8835374,629083,15050201,2008-10-01,14.17,4.319016,Very Shallow (2-5m),2000
8842402,909912,15050201,2008-10-01,31.0,9.4488,Shallow (5-10m),2000
8842403,909913,15050201,2008-10-01,30.0,9.144,Shallow (5-10m),2000
8860931,629081,15050201,2008-11-01,10.13,3.0876240000000004,Very Shallow (2-5m),2000
8860932,629082,15050201,2008-11-01,25.62,7.808976,Shallow (5-10m),2000
8860933,629083,15050201,2008-11-01,15.51,4.727448,Very Shallow (2-5m),2000
8870212,218382,15050201,2008-12-01,71.0,21.640800000000002,Deep (10-61m),2000
8886490,629081,15050201,2008-12-01,10.16,3.0967680000000004,Very Shallow (2-5m),2000
8912049,629081,15050201,2009-01-01,10.88,3.3162240000000005,Very Shallow (2-5m),2000
8912050,629082,15050201,2009-01-01,24.81,7.562088,Shallow (5-10m),2000
8912051,629083,15050201,2009-01-01,16.16,4.925568,Very Shallow (2-5m),2000
8921332,218588,15050201,2009-02-01,71.0,21.640800000000002,Deep (10-61m),2000
8937608,629081,15050201,2009-02-01,10.55,3.2156400000000005,Very Shallow (2-5m),2000
8937609,629082,15050201,2009-02-01,27.76,8.461248000000001,Shallow (5-10m),2000
8937610,629083,15050201,2009-02-01,16.24,4.949952,Very Shallow (2-5m),2000
8963167,629081,15050201,2009-03-01,10.74,3.273552,Very Shallow (2-5m),2000
8963168,629082,15050201,2009-03-01,26.97,8.220456,Shallow (5-10m),2000
8963169,629083,15050201,2009-03-01,16.37,4.9895760000000005,Very Shallow (2-5m),2000
8988726,629081,15050201,2009-04-01,10.93,3.331464,Very Shallow (2-5m),2000
8988727,629082,15050201,2009-04-01,27.3,8.32104,Shallow (5-10m),2000
8988728,629083,15050201,2009-04-01,16.65,5.07492,Shallow (5-10m),2000
8995763,910607,15050201,2009-04-01,41.0,12.4968,Deep (10-61m),2000
9014285,629081,15050201,2009-05-01,11.13,3.3924240000000006,Very Shallow (2-5m),2000
9014286,629082,15050201,2009-05-01,27.57,8.403336000000001,Shallow (5-10m),2000
9014287,629083,15050201,2009-05-01,16.78,5.114544,Shallow (5-10m),2000
9023573,218998,15050201,2009-06-01,73.0,22.250400000000003,Deep (10-61m),2000
9039844,629081,15050201,2009-06-01,11.57,3.526536,Very Shallow (2-5m),2000
9039845,629082,15050201,2009-06-01,27.85,8.48868,Shallow (5-10m),2000
9039846,629083,15050201,2009-06-01,17.16,5.230368,Shallow (5-10m),2000
9065403,629081,15050201,2009-07-01,11.51,3.508248,Very Shallow (2-5m),2000
9065404,629082,15050201,2009-07-01,27.85,8.48868,Shallow (5-10m),2000
9065405,629083,15050201,2009-07-01,17.41,5.306568,Shallow (5-10m),2000
9090962,629081,15050201,2009-08-01,11.76,3.584448,Very Shallow (2-5m),2000
9090963,629082,15050201,2009-08-01,28.08,8.558784,Shallow (5-10m),2000
9090964,629083,15050201,2009-08-01,17.69,5.3919120000000005,Shallow (5-10m),2000
9097995,910375,15050201,2009-08-01,30.0,9.144,Shallow (5-10m),2000
9097996,910376,15050201,2009-08-01,30.0,9.144,Shallow (5-10m),2000
9097997,910377,15050201,2009-08-01,30.0,9.144,Shallow (5-10m),2000
9097998,910378,15050201,2009-08-01,30.0,9.144,Shallow (5-10m),2000
9100254,219356,15050201,2009-09-01,72.0,21.945600000000002,Deep (10-61m),2000
9116521,629081,15050201,2009-09-01,11.55,3.5204400000000002,Very Shallow (2-5m),2000
9116522,629082,15050201,2009-09-01,28.13,8.574024,Shallow (5-10m),2000
9116523,629083,15050201,2009-09-01,17.77,5.416296,Shallow (5-10m),2000
9142080,629081,15050201,2009-10-01,11.73,3.5753040000000005,Very Shallow (2-5m),2000
9142081,629082,15050201,2009-10-01,28.12,8.570976,Shallow (5-10m),2000
9142082,629083,15050201,2009-10-01,17.78,5.419344000000001,Shallow (5-10m),2000
9167639,629081,15050201,2009-11-01,11.55,3.5204400000000002,Very Shallow (2-5m),2000
9167640,629082,15050201,2009-11-01,28.29,8.622792,Shallow (5-10m),2000
9167641,629083,15050201,2009-11-01,17.82,5.431536,Shallow (5-10m),2000
9193198,629081,15050201,2009-12-01,11.23,3.4229040000000004,Very Shallow (2-5m),2000
9193199,629082,15050201,2009-12-01,28.0,8.5344,Shallow (5-10m),2000
9193200,629083,15050201,2009-12-01,17.48,5.327904,Shallow (5-10m),2000
9218757,629081,15050201,2010-01-01,10.64,3.243072,Very Shallow (2-5m),2010
9218758,629082,15050201,2010-01-01,26.91,8.202168,Shallow (5-10m),2010
9218759,629083,15050201,2010-01-01,16.71,5.093208000000001,Shallow (5-10m),2010
9244316,629081,15050201,2010-02-01,8.3,2.5298400000000005,Very Shallow (2-5m),2010
9244317,629082,15050201,2010-02-01,23.8,7.25424,Shallow (5-10m),2010
9244318,629083,15050201,2010-02-01,10.79,3.288792,Very Shallow (2-5m),2010
9269875,629081,15050201,2010-03-01,8.15,2.4841200000000003,Very Shallow (2-5m),2010
9269876,629082,15050201,2010-03-01,23.04,7.022592,Shallow (5-10m),2010
9269877,629083,15050201,2010-03-01,10.18,3.1028640000000003,Very Shallow (2-5m),2010
9279170,219672,15050201,2010-04-01,70.0,21.336000000000002,Deep (10-61m),2010
9295434,629081,15050201,2010-04-01,8.23,2.5085040000000003,Very Shallow (2-5m),2010
9295435,629082,15050201,2010-04-01,22.96,6.998208000000001,Shallow (5-10m),2010
9295436,629083,15050201,2010-04-01,11.21,3.4168080000000005,Very Shallow (2-5m),2010
9320993,629081,15050201,2010-05-01,9.13,2.782824,Very Shallow (2-5m),2010
9320994,629082,15050201,2010-05-01,23.82,7.260336000000001,Shallow (5-10m),2010
9320995,629083,15050201,2010-05-01,14.11,4.300728,Very Shallow (2-5m),2010
9346552,629081,15050201,2010-06-01,10.51,3.2034480000000003,Very Shallow (2-5m),2010
9346553,629082,15050201,2010-06-01,27.18,8.284464,Shallow (5-10m),2010
9346554,629083,15050201,2010-06-01,15.71,4.788408,Very Shallow (2-5m),2010
9372111,629081,15050201,2010-07-01,10.99,3.349752,Very Shallow (2-5m),2010
9372112,629082,15050201,2010-07-01,26.46,8.065008,Shallow (5-10m),2010
9372113,629083,15050201,2010-07-01,16.51,5.032248000000001,Shallow (5-10m),2010
