,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
10749911,322938114484001,15030107,2004-02-01,17.11,5.215128,Shallow (5-10m),2000
10749918,323116114480002,15030107,2004-02-01,16.41,5.001768,Shallow (5-10m),2000
10765601,591042,15030107,2004-02-01,14.3,4.35864,Very Shallow (2-5m),2000
10802787,591042,15030107,2004-03-01,14.52,4.425696,Very Shallow (2-5m),2000
10839973,591042,15030107,2004-04-01,14.11,4.300728,Very Shallow (2-5m),2000
10877159,591042,15030107,2004-05-01,14.71,4.483608,Very Shallow (2-5m),2000
10914345,591042,15030107,2004-06-01,14.23,4.3373040000000005,Very Shallow (2-5m),2000
10915936,599073,15030107,2004-06-01,26.0,7.9248,Shallow (5-10m),2000
10951531,591042,15030107,2004-07-01,14.5,4.4196,Very Shallow (2-5m),2000
10988717,591042,15030107,2004-08-01,14.8,4.51104,Very Shallow (2-5m),2000
11025903,591042,15030107,2004-09-01,15.33,4.6725840000000005,Very Shallow (2-5m),2000
11063089,591042,15030107,2004-10-01,15.59,4.751832,Very Shallow (2-5m),2000
11100275,591042,15030107,2004-11-01,14.67,4.4714160000000005,Very Shallow (2-5m),2000
11118928,204530,15030107,2004-12-01,11.0,3.3528000000000002,Very Shallow (2-5m),2000
11137461,591042,15030107,2004-12-01,14.41,4.392168,Very Shallow (2-5m),2000
11174647,591042,15030107,2005-01-01,14.38,4.383024000000001,Very Shallow (2-5m),2000
11211833,591042,15030107,2005-02-01,14.5,4.4196,Very Shallow (2-5m),2000
11249019,591042,15030107,2005-03-01,14.05,4.28244,Very Shallow (2-5m),2000
11286205,591042,15030107,2005-04-01,14.62,4.456176,Very Shallow (2-5m),2000
11323391,591042,15030107,2005-05-01,15.4,4.69392,Very Shallow (2-5m),2000
11360577,591042,15030107,2005-06-01,15.79,4.812792,Very Shallow (2-5m),2000
11397763,591042,15030107,2005-07-01,16.2,4.93776,Very Shallow (2-5m),2000
11434949,591042,15030107,2005-08-01,17.05,5.196840000000001,Shallow (5-10m),2000
11472135,591042,15030107,2005-09-01,16.5,5.0292,Shallow (5-10m),2000
11509321,591042,15030107,2005-10-01,16.0,4.8768,Very Shallow (2-5m),2000
11546507,591042,15030107,2005-11-01,15.07,4.593336000000001,Very Shallow (2-5m),2000
11583693,591042,15030107,2005-12-01,15.15,4.61772,Very Shallow (2-5m),2000
11620879,591042,15030107,2006-01-01,15.4,4.69392,Very Shallow (2-5m),2000
11658065,591042,15030107,2006-02-01,15.62,4.760976,Very Shallow (2-5m),2000
11676723,208777,15030107,2006-03-01,8.0,2.4384,Very Shallow (2-5m),2000
11678098,210822,15030107,2006-03-01,15.0,4.572,Very Shallow (2-5m),2000
11678104,212394,15030107,2006-03-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
11695251,591042,15030107,2006-03-01,16.12,4.913376,Very Shallow (2-5m),2000
11732437,591042,15030107,2006-04-01,16.68,5.084064000000001,Shallow (5-10m),2000
11769623,591042,15030107,2006-05-01,16.68,5.084064000000001,Shallow (5-10m),2000
11806809,591042,15030107,2006-06-01,16.32,4.974336,Very Shallow (2-5m),2000
11826847,212364,15030107,2006-07-01,20.0,6.096,Shallow (5-10m),2000
11843995,591042,15030107,2006-07-01,17.01,5.184648000000001,Shallow (5-10m),2000
11864032,211925,15030107,2006-08-01,21.0,6.4008,Shallow (5-10m),2000
11881181,591042,15030107,2006-08-01,18.11,5.519928,Shallow (5-10m),2000
11918367,591042,15030107,2006-09-01,18.88,5.754624,Shallow (5-10m),2000
11955553,591042,15030107,2006-10-01,18.81,5.733288,Shallow (5-10m),2000
11972202,905716,15030107,2006-10-01,33.0,10.0584,Deep (10-61m),2000
11992739,591042,15030107,2006-11-01,18.32,5.5839360000000005,Shallow (5-10m),2000
12029925,591042,15030107,2006-12-01,17.86,5.443728,Shallow (5-10m),2000
12067111,591042,15030107,2007-01-01,17.22,5.2486559999999995,Shallow (5-10m),2000
12104297,591042,15030107,2007-02-01,17.01,5.184648000000001,Shallow (5-10m),2000
12141483,591042,15030107,2007-03-01,17.79,5.422392,Shallow (5-10m),2000
12161525,214737,15030107,2007-04-01,33.0,10.0584,Deep (10-61m),2000
12161526,214814,15030107,2007-04-01,24.0,7.315200000000001,Shallow (5-10m),2000
12178669,591042,15030107,2007-04-01,18.7,5.69976,Shallow (5-10m),2000
12215855,591042,15030107,2007-05-01,19.26,5.8704480000000006,Shallow (5-10m),2000
12253041,591042,15030107,2007-06-01,19.99,6.0929519999999995,Shallow (5-10m),2000
12273085,215927,15030107,2007-07-01,13.0,3.9624,Very Shallow (2-5m),2000
12273086,215928,15030107,2007-07-01,13.0,3.9624,Very Shallow (2-5m),2000
12273087,215929,15030107,2007-07-01,18.0,5.486400000000001,Shallow (5-10m),2000
12290227,591042,15030107,2007-07-01,20.54,6.260592,Shallow (5-10m),2000
12327413,591042,15030107,2007-08-01,20.89,6.367272000000001,Shallow (5-10m),2000
12364599,591042,15030107,2007-09-01,21.65,6.59892,Shallow (5-10m),2000
12401785,591042,15030107,2007-10-01,21.65,6.59892,Shallow (5-10m),2000
12438971,591042,15030107,2007-11-01,21.46,6.541008000000001,Shallow (5-10m),2000
12476157,591042,15030107,2007-12-01,21.68,6.608064000000001,Shallow (5-10m),2000
12513343,591042,15030107,2008-01-01,21.46,6.541008000000001,Shallow (5-10m),2000
12550529,591042,15030107,2008-02-01,20.11,6.1295280000000005,Shallow (5-10m),2000
12587715,591042,15030107,2008-03-01,19.57,5.964936000000001,Shallow (5-10m),2000
12624901,591042,15030107,2008-04-01,21.05,6.416040000000001,Shallow (5-10m),2000
12641561,908769,15030107,2008-04-01,20.0,6.096,Shallow (5-10m),2000
12662087,591042,15030107,2008-05-01,21.94,6.687312,Shallow (5-10m),2000
12699273,591042,15030107,2008-06-01,22.73,6.928104,Shallow (5-10m),2000
12736459,591042,15030107,2008-07-01,23.22,7.077456,Shallow (5-10m),2000
12756510,217922,15030107,2008-08-01,17.0,5.1816,Shallow (5-10m),2000
12756511,217997,15030107,2008-08-01,48.0,14.630400000000002,Deep (10-61m),2000
12773645,591042,15030107,2008-08-01,22.87,6.970776000000001,Shallow (5-10m),2000
12810831,591042,15030107,2008-09-01,21.77,6.635496,Shallow (5-10m),2000
12848017,591042,15030107,2008-10-01,21.225,6.469380000000001,Shallow (5-10m),2000
12922389,591042,15030107,2008-12-01,20.74,6.321552,Shallow (5-10m),2000
12959575,591042,15030107,2009-01-01,20.03,6.105144000000001,Shallow (5-10m),2000
12996761,591042,15030107,2009-02-01,20.46,6.236208,Shallow (5-10m),2000
13033947,591042,15030107,2009-03-01,21.34,6.504432,Shallow (5-10m),2000
13071133,591042,15030107,2009-04-01,22.48,6.851904,Shallow (5-10m),2000
13108319,591042,15030107,2009-05-01,23.18,7.065264,Shallow (5-10m),2000
13145505,591042,15030107,2009-06-01,23.34,7.114032,Shallow (5-10m),2000
13182691,591042,15030107,2009-07-01,23.78,7.248144000000001,Shallow (5-10m),2000
13219877,591042,15030107,2009-08-01,24.23,7.3853040000000005,Shallow (5-10m),2000
13257063,591042,15030107,2009-09-01,24.68,7.522464,Shallow (5-10m),2000
13294249,591042,15030107,2009-10-01,25.2725,7.703058,Shallow (5-10m),2000
13331435,591042,15030107,2009-11-01,25.12,7.656576,Shallow (5-10m),2000
13368621,591042,15030107,2009-12-01,24.525,7.47522,Shallow (5-10m),2000
13405807,591042,15030107,2010-01-01,22.89,6.976872,Shallow (5-10m),2010
13442993,591042,15030107,2010-02-01,21.59,6.5806320000000005,Shallow (5-10m),2010
13480179,591042,15030107,2010-03-01,21.21,6.4648080000000006,Shallow (5-10m),2010
13517365,591042,15030107,2010-04-01,20.34,6.199632,Shallow (5-10m),2010
13554551,591042,15030107,2010-05-01,19.91,6.068568,Shallow (5-10m),2010
13591737,591042,15030107,2010-06-01,20.72,6.315456,Shallow (5-10m),2010
13628923,591042,15030107,2010-07-01,22.34,6.809232000000001,Shallow (5-10m),2010
13666109,591042,15030107,2010-08-01,23.49,7.159752,Shallow (5-10m),2010
13682786,912246,15030107,2010-08-01,13.0,3.9624,Very Shallow (2-5m),2010
13703295,591042,15030107,2010-09-01,24.2,7.3761600000000005,Shallow (5-10m),2010
13740481,591042,15030107,2010-10-01,24.18,7.370064,Shallow (5-10m),2010
13777667,591042,15030107,2010-11-01,23.17,7.062216000000001,Shallow (5-10m),2010
13814853,591042,15030107,2010-12-01,23.84,7.266432,Shallow (5-10m),2010
13852039,591042,15030107,2011-01-01,21.63,6.592824,Shallow (5-10m),2010
13889225,591042,15030107,2011-02-01,21.41,6.525768,Shallow (5-10m),2010
13926411,591042,15030107,2011-03-01,21.32,6.498336,Shallow (5-10m),2010
13963597,591042,15030107,2011-04-01,21.87,6.665976000000001,Shallow (5-10m),2010
14000783,591042,15030107,2011-05-01,21.71,6.617208000000001,Shallow (5-10m),2010
14037969,591042,15030107,2011-06-01,22.31,6.800088,Shallow (5-10m),2010
14075155,591042,15030107,2011-07-01,23.35,7.1170800000000005,Shallow (5-10m),2010
14112341,591042,15030107,2011-08-01,24.11,7.348728,Shallow (5-10m),2010
14149527,591042,15030107,2011-09-01,24.78,7.552944000000001,Shallow (5-10m),2010
14169584,220980,15030107,2011-10-01,7.0,2.1336,Very Shallow (2-5m),2010
14186713,591042,15030107,2011-10-01,25.46,7.760208,Shallow (5-10m),2010
14223899,591042,15030107,2011-11-01,25.51,7.775448000000001,Shallow (5-10m),2010
14261085,591042,15030107,2011-12-01,25.75,7.8486,Shallow (5-10m),2010
14298271,591042,15030107,2012-01-01,24.68,7.522464,Shallow (5-10m),2010
14335457,591042,15030107,2012-02-01,25.16,7.668768,Shallow (5-10m),2010
14372643,591042,15030107,2012-03-01,25.64,7.815072000000001,Shallow (5-10m),2010
14409829,591042,15030107,2012-04-01,25.87,7.885176,Shallow (5-10m),2010
14447015,591042,15030107,2012-05-01,26.59,8.104632,Shallow (5-10m),2010
14484201,591042,15030107,2012-06-01,26.34,8.028432,Shallow (5-10m),2010
14504257,220838,15030107,2012-07-01,9.0,2.7432000000000003,Very Shallow (2-5m),2010
14521387,591042,15030107,2012-07-01,26.64,8.119872,Shallow (5-10m),2010
14558573,591042,15030107,2012-08-01,25.47,7.763256,Shallow (5-10m),2010
14595759,591042,15030107,2012-09-01,26.4,8.04672,Shallow (5-10m),2010
14632945,591042,15030107,2012-10-01,26.99,8.226552,Shallow (5-10m),2010
14670131,591042,15030107,2012-11-01,27.04,8.241792,Shallow (5-10m),2010
14707317,591042,15030107,2012-12-01,27.29,8.317992,Shallow (5-10m),2010
14744503,591042,15030107,2013-01-01,24.48,7.461504000000001,Shallow (5-10m),2010
14781689,591042,15030107,2013-02-01,22.84,6.961632000000001,Shallow (5-10m),2010
14818875,591042,15030107,2013-03-01,22.42,6.833616000000001,Shallow (5-10m),2010
14856061,591042,15030107,2013-04-01,23.26,7.089648,Shallow (5-10m),2010
14893247,591042,15030107,2013-05-01,24.12,7.351776000000001,Shallow (5-10m),2010
14930433,591042,15030107,2013-06-01,24.81,7.562088,Shallow (5-10m),2010
14967619,591042,15030107,2013-07-01,25.69,7.830312000000001,Shallow (5-10m),2010
15004805,591042,15030107,2013-08-01,26.22,7.991856,Shallow (5-10m),2010
15041991,591042,15030107,2013-09-01,25.65,7.81812,Shallow (5-10m),2010
15116363,591042,15030107,2013-11-01,26.64,8.119872,Shallow (5-10m),2010
15153549,591042,15030107,2013-12-01,26.38,8.040624,Shallow (5-10m),2010
15190735,591042,15030107,2014-01-01,26.200000000000003,7.985760000000001,Shallow (5-10m),2010
15265107,591042,15030107,2014-03-01,27.15,8.27532,Shallow (5-10m),2010
15302293,591042,15030107,2014-04-01,25.91,7.897368,Shallow (5-10m),2010
15339479,591042,15030107,2014-05-01,21.69,6.611112,Shallow (5-10m),2010
15376665,591042,15030107,2014-06-01,23.415,7.1368920000000005,Shallow (5-10m),2010
15451037,591042,15030107,2014-08-01,24.96,7.607808,Shallow (5-10m),2010
15488223,591042,15030107,2014-09-01,26.09,7.952232,Shallow (5-10m),2010
15562595,591042,15030107,2014-11-01,26.34,8.028432,Shallow (5-10m),2010
15599781,591042,15030107,2014-12-01,27.05,8.24484,Shallow (5-10m),2010
15636967,591042,15030107,2015-01-01,27.5,8.382,Shallow (5-10m),2010
15674153,591042,15030107,2015-02-01,28.07,8.555736000000001,Shallow (5-10m),2010
15711339,591042,15030107,2015-03-01,28.06,8.552688,Shallow (5-10m),2010
15748525,591042,15030107,2015-04-01,28.32,8.631936000000001,Shallow (5-10m),2010
15785711,591042,15030107,2015-05-01,27.63,8.421624,Shallow (5-10m),2010
15822897,591042,15030107,2015-06-01,25.78,7.857744000000001,Shallow (5-10m),2010
15860083,591042,15030107,2015-07-01,26.26,8.004048000000001,Shallow (5-10m),2010
15897269,591042,15030107,2015-08-01,26.6,8.10768,Shallow (5-10m),2010
15934455,591042,15030107,2015-09-01,26.9,8.19912,Shallow (5-10m),2010
15971641,591042,15030107,2015-10-01,25.92,7.900416000000001,Shallow (5-10m),2010
16008827,591042,15030107,2015-11-01,27.15,8.27532,Shallow (5-10m),2010
16046013,591042,15030107,2015-12-01,27.87,8.494776,Shallow (5-10m),2010
16083199,591042,15030107,2016-01-01,28.44,8.668512000000002,Shallow (5-10m),2010
16120385,591042,15030107,2016-02-01,28.93,8.817864,Shallow (5-10m),2010
16157571,591042,15030107,2016-03-01,29.31,8.933688,Shallow (5-10m),2010
16194757,591042,15030107,2016-04-01,29.84,9.095232000000001,Shallow (5-10m),2010
16231943,591042,15030107,2016-05-01,29.95,9.12876,Shallow (5-10m),2010
16269129,591042,15030107,2016-06-01,30.43,9.275064,Shallow (5-10m),2010
16306315,591042,15030107,2016-07-01,30.62,9.332976,Shallow (5-10m),2010
16343501,591042,15030107,2016-08-01,30.75,9.3726,Shallow (5-10m),2010
16380687,591042,15030107,2016-09-01,31.34,9.552432,Shallow (5-10m),2010
16417873,591042,15030107,2016-10-01,31.76,9.680448,Shallow (5-10m),2010
16435754,919934,15030107,2016-10-01,31.0,9.4488,Shallow (5-10m),2010
16435755,919935,15030107,2016-10-01,31.0,9.4488,Shallow (5-10m),2010
16435756,919944,15030107,2016-10-01,30.965,9.438132000000001,Shallow (5-10m),2010
16435757,919945,15030107,2016-10-01,48.0,14.630400000000002,Deep (10-61m),2010
16435758,919946,15030107,2016-10-01,39.0,11.8872,Deep (10-61m),2010
16455059,591042,15030107,2016-11-01,32.19,9.811512,Shallow (5-10m),2010
16472942,919944,15030107,2016-11-01,31.28,9.534144000000001,Shallow (5-10m),2010
16492245,591042,15030107,2016-12-01,32.42,9.881616000000001,Shallow (5-10m),2010
16510128,919944,15030107,2016-12-01,31.4,9.57072,Shallow (5-10m),2010
16529431,591042,15030107,2017-01-01,32.27,9.835896000000002,Shallow (5-10m),2010
16547314,919944,15030107,2017-01-01,31.36,9.558528,Shallow (5-10m),2010
16566617,591042,15030107,2017-02-01,32.35,9.860280000000001,Shallow (5-10m),2010
16584500,919944,15030107,2017-02-01,31.44,9.582912,Shallow (5-10m),2010
16603803,591042,15030107,2017-03-01,32.62,9.942575999999999,Shallow (5-10m),2010
16621686,919944,15030107,2017-03-01,31.74,9.674352,Shallow (5-10m),2010
16640989,591042,15030107,2017-04-01,33.16,10.107168,Deep (10-61m),2010
16658872,919944,15030107,2017-04-01,32.27,9.835896000000002,Shallow (5-10m),2010
16678175,591042,15030107,2017-05-01,33.57,10.232136,Deep (10-61m),2010
16696058,919944,15030107,2017-05-01,32.66,9.954768,Shallow (5-10m),2010
16715361,591042,15030107,2017-06-01,33.68,10.265664000000001,Deep (10-61m),2010
16733244,919944,15030107,2017-06-01,32.77,9.988296000000002,Shallow (5-10m),2010
16752547,591042,15030107,2017-07-01,33.94,10.344911999999999,Deep (10-61m),2010
16770430,919944,15030107,2017-07-01,33.03,10.067544000000002,Deep (10-61m),2010
16789733,591042,15030107,2017-08-01,33.59,10.238232000000002,Deep (10-61m),2010
16807616,919944,15030107,2017-08-01,32.89,10.024872,Deep (10-61m),2010
16826919,591042,15030107,2017-09-01,34.0,10.3632,Deep (10-61m),2010
16844802,919944,15030107,2017-09-01,33.38,10.174224,Deep (10-61m),2010
16864105,591042,15030107,2017-10-01,34.4,10.48512,Deep (10-61m),2010
16881988,919944,15030107,2017-10-01,33.46,10.198608,Deep (10-61m),2010
16901291,591042,15030107,2017-11-01,34.57,10.536936,Deep (10-61m),2010
16919174,919944,15030107,2017-11-01,33.64,10.253472,Deep (10-61m),2010
16938477,591042,15030107,2017-12-01,34.75,10.591800000000001,Deep (10-61m),2010
16956360,919944,15030107,2017-12-01,33.85,10.317480000000002,Deep (10-61m),2010
16975663,591042,15030107,2018-01-01,34.71,10.579608,Deep (10-61m),2010
16993546,919944,15030107,2018-01-01,33.81,10.305288000000001,Deep (10-61m),2010
16996679,228517,15030107,2018-02-01,6.0,1.8288000000000002,Near Surface (<2m),2010
17012849,591042,15030107,2018-02-01,35.02,10.674096000000002,Deep (10-61m),2010
17030732,919944,15030107,2018-02-01,34.09,10.390632000000002,Deep (10-61m),2010
17050035,591042,15030107,2018-03-01,35.32,10.765536,Deep (10-61m),2010
17067918,919944,15030107,2018-03-01,34.36,10.472928,Deep (10-61m),2010
17071049,228057,15030107,2018-04-01,4.0,1.2192,Near Surface (<2m),2010
17071050,228516,15030107,2018-04-01,5.0,1.524,Near Surface (<2m),2010
17087221,591042,15030107,2018-04-01,35.4,10.78992,Deep (10-61m),2010
17105104,919944,15030107,2018-04-01,34.41,10.488168,Deep (10-61m),2010
17124407,591042,15030107,2018-05-01,35.58,10.844784,Deep (10-61m),2010
17142290,919944,15030107,2018-05-01,34.66,10.564368,Deep (10-61m),2010
17161593,591042,15030107,2018-06-01,35.17,10.719816000000002,Deep (10-61m),2010
17179476,919944,15030107,2018-06-01,34.58,10.539984,Deep (10-61m),2010
17198779,591042,15030107,2018-07-01,35.64,10.863072,Deep (10-61m),2010
17216662,919944,15030107,2018-07-01,34.69,10.573512,Deep (10-61m),2010
17235965,591042,15030107,2018-08-01,36.6,11.15568,Deep (10-61m),2010
17253848,919944,15030107,2018-08-01,34.85,10.622280000000002,Deep (10-61m),2010
17256986,229303,15030107,2018-09-01,46.0,14.020800000000001,Deep (10-61m),2010
17273151,591042,15030107,2018-09-01,35.85,10.92708,Deep (10-61m),2010
17291034,919944,15030107,2018-09-01,34.92,10.643616000000002,Deep (10-61m),2010
17310337,591042,15030107,2018-10-01,36.46,11.113008,Deep (10-61m),2010
17328220,919944,15030107,2018-10-01,35.57,10.841736000000001,Deep (10-61m),2010
17365406,919944,15030107,2018-11-01,35.46,10.808208,Deep (10-61m),2010
17384709,591042,15030107,2018-12-01,36.41,11.097768,Deep (10-61m),2010
17402592,919944,15030107,2018-12-01,35.49,10.817352000000001,Deep (10-61m),2010
17421895,591042,15030107,2019-01-01,36.78,11.210544,Deep (10-61m),2010
17439778,919944,15030107,2019-01-01,35.86,10.930128,Deep (10-61m),2010
17459081,591042,15030107,2019-02-01,36.12,11.009376,Deep (10-61m),2010
17476964,919944,15030107,2019-02-01,35.12,10.704576,Deep (10-61m),2010
17496267,591042,15030107,2019-03-01,36.17,11.024616000000002,Deep (10-61m),2010
17514150,919944,15030107,2019-03-01,35.27,10.750296000000002,Deep (10-61m),2010
17533453,591042,15030107,2019-04-01,36.95,11.262360000000001,Deep (10-61m),2010
17551336,919944,15030107,2019-04-01,36.05,10.98804,Deep (10-61m),2010
17570639,591042,15030107,2019-05-01,37.5,11.43,Deep (10-61m),2010
17588522,919944,15030107,2019-05-01,36.57,11.146536000000001,Deep (10-61m),2010
17607825,591042,15030107,2019-06-01,37.66,11.478767999999999,Deep (10-61m),2010
17625708,919944,15030107,2019-06-01,36.66,11.173968,Deep (10-61m),2010
17662894,919944,15030107,2019-07-01,36.98,11.271504,Deep (10-61m),2010
17682197,591042,15030107,2019-08-01,37.85,11.53668,Deep (10-61m),2010
17700080,919944,15030107,2019-08-01,36.93,11.256264,Deep (10-61m),2010
17719383,591042,15030107,2019-09-01,37.94,11.564112,Deep (10-61m),2010
17737266,919944,15030107,2019-09-01,37.01,11.280648,Deep (10-61m),2010
17756569,591042,15030107,2019-10-01,35.23,10.738104,Deep (10-61m),2010
17774452,919944,15030107,2019-10-01,34.34,10.466832000000002,Deep (10-61m),2010
17793755,591042,15030107,2019-11-01,30.74,9.369552,Shallow (5-10m),2010
17811638,919944,15030107,2019-11-01,29.83,9.092184,Shallow (5-10m),2010
17830941,591042,15030107,2019-12-01,27.38,8.345424,Shallow (5-10m),2010
17848824,919944,15030107,2019-12-01,26.46,8.065008,Shallow (5-10m),2010
17868127,591042,15030107,2020-01-01,25.88,7.888224,Shallow (5-10m),2020
17886010,919944,15030107,2020-01-01,24.98,7.613904000000001,Shallow (5-10m),2020
17942499,591042,15030107,2020-03-01,29.05,8.85444,Shallow (5-10m),2020
17960382,919944,15030107,2020-03-01,28.16,8.583168,Shallow (5-10m),2020
17979685,591042,15030107,2020-04-01,27.245,8.304276000000002,Shallow (5-10m),2020
17997568,919944,15030107,2020-04-01,26.375,8.039100000000001,Shallow (5-10m),2020
18016871,591042,15030107,2020-05-01,28.94,8.820912000000002,Shallow (5-10m),2020
18034754,919944,15030107,2020-05-01,28.01,8.537448000000001,Shallow (5-10m),2020
18054057,591042,15030107,2020-06-01,29.77,9.073896,Shallow (5-10m),2020
18071940,919944,15030107,2020-06-01,28.88,8.802624,Shallow (5-10m),2020
18091243,591042,15030107,2020-07-01,30.68,9.351264,Shallow (5-10m),2020
18109126,919944,15030107,2020-07-01,29.77,9.073896,Shallow (5-10m),2020
18128429,591042,15030107,2020-08-01,31.35,9.555480000000001,Shallow (5-10m),2020
18146312,919944,15030107,2020-08-01,30.43,9.275064,Shallow (5-10m),2020
18165615,591042,15030107,2020-09-01,32.5,9.906,Shallow (5-10m),2020
18183498,919944,15030107,2020-09-01,31.5,9.6012,Shallow (5-10m),2020
18257881,925126,15030107,2020-11-01,26.0,7.9248,Shallow (5-10m),2020
18369442,925533,15030107,2021-02-01,30.0,9.144,Shallow (5-10m),2020
18369443,925534,15030107,2021-02-01,24.0,7.315200000000001,Shallow (5-10m),2020
18369444,925535,15030107,2021-02-01,25.0,7.62,Shallow (5-10m),2020
18369445,925566,15030107,2021-02-01,26.0,7.9248,Shallow (5-10m),2020
18555376,926437,15030107,2021-07-01,24.0,7.315200000000001,Shallow (5-10m),2020
18592563,926567,15030107,2021-08-01,21.0,6.4008,Shallow (5-10m),2020
19038800,927699,15030107,2022-08-01,11.0,3.3528000000000002,Very Shallow (2-5m),2020
64640,637486,15030108,1980-02-01,44.0,13.411200000000001,Deep (10-61m),1980
1034650,650679,15030108,1982-04-01,8.0,2.4384,Very Shallow (2-5m),1980
1345242,504625,15030108,1983-01-01,10.0,3.048,Very Shallow (2-5m),1980
3541510,519860,15030108,1987-12-01,4.0,1.2192,Near Surface (<2m),1980
4099325,523839,15030108,1989-03-01,8.0,2.4384,Very Shallow (2-5m),1980
4324989,525697,15030108,1989-09-01,5.0,1.524,Near Surface (<2m),1980
5700983,536387,15030108,1992-10-01,4.0,1.2192,Near Surface (<2m),1990
5729814,323310114440501,15030108,1992-11-01,9.69,2.953512,Very Shallow (2-5m),1990
5729816,323401114433501,15030108,1992-11-01,9.745,2.9702759999999997,Very Shallow (2-5m),1990
5729822,323548114440401,15030108,1992-11-01,10.62,3.236976,Very Shallow (2-5m),1990
5747093,600327,15030108,1992-11-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
6112053,538791,15030108,1993-09-01,10.0,3.048,Very Shallow (2-5m),1990
6298018,541906,15030108,1994-02-01,8.0,2.4384,Very Shallow (2-5m),1990
6298019,541907,15030108,1994-02-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7489970,556498,15030108,1996-10-01,25.0,7.62,Shallow (5-10m),1990
7564352,560040,15030108,1996-12-01,0.0,0.0,Near Surface (<2m),1990
7564353,560079,15030108,1996-12-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
7861847,563003,15030108,1997-08-01,20.0,6.096,Shallow (5-10m),1990
8346889,570286,15030108,1998-09-01,7.0,2.1336,Very Shallow (2-5m),1990
8532824,572204,15030108,1999-02-01,5.0,1.524,Near Surface (<2m),1990
8718766,575977,15030108,1999-07-01,2.0,0.6096,Near Surface (<2m),1990
8755953,576584,15030108,1999-08-01,6.0,1.8288000000000002,Near Surface (<2m),1990
11789658,211873,15030108,2006-06-01,10.0,3.048,Very Shallow (2-5m),2000
11789659,211877,15030108,2006-06-01,5.0,1.524,Near Surface (<2m),2000
11826849,212876,15030108,2006-07-01,22.0,6.7056000000000004,Shallow (5-10m),2000
12310274,216172,15030108,2007-08-01,26.0,7.9248,Shallow (5-10m),2000
12310275,216225,15030108,2007-08-01,30.0,9.144,Shallow (5-10m),2000
12421834,216742,15030108,2007-11-01,19.0,5.7912,Shallow (5-10m),2000
13128372,218983,15030108,2009-06-01,40.0,12.192,Deep (10-61m),2000
13682787,912247,15030108,2010-08-01,21.0,6.4008,Shallow (5-10m),2010
30526,643542,15030201,1980-01-01,65.0,19.812,Deep (10-61m),1980
57637,600574,15030201,1980-02-01,62.0,18.8976,Deep (10-61m),1980
79163,343835113341401,15030201,1980-03-01,14.54,4.431792,Very Shallow (2-5m),1980
79164,344020113351001,15030201,1980-03-01,19.26,5.8704480000000006,Shallow (5-10m),1980
79165,344030113350001,15030201,1980-03-01,11.45,3.48996,Very Shallow (2-5m),1980
79171,344203113362401,15030201,1980-03-01,30.64,9.339072,Shallow (5-10m),1980
79172,344209113362301,15030201,1980-03-01,26.52,8.083296,Shallow (5-10m),1980
79174,344215113363601,15030201,1980-03-01,58.68,17.885664000000002,Deep (10-61m),1980
79176,344236113363301,15030201,1980-03-01,24.33,7.4157839999999995,Shallow (5-10m),1980
79189,345050113373301,15030201,1980-03-01,4.75,1.4478,Near Surface (<2m),1980
79190,345156113380601,15030201,1980-03-01,23.78,7.248144000000001,Shallow (5-10m),1980
79191,345207113380301,15030201,1980-03-01,37.0,11.277600000000001,Deep (10-61m),1980
79193,345302113380401,15030201,1980-03-01,9.3,2.8346400000000003,Very Shallow (2-5m),1980
79194,345303113373801,15030201,1980-03-01,5.18,1.578864,Near Surface (<2m),1980
79196,345605113382901,15030201,1980-03-01,8.99,2.740152,Very Shallow (2-5m),1980
91607,573406,15030201,1980-03-01,6.25,1.905,Near Surface (<2m),1980
94841,601597,15030201,1980-03-01,90.0,27.432000000000002,Deep (10-61m),1980
96510,604921,15030201,1980-03-01,18.85,5.745480000000001,Shallow (5-10m),1980
96512,604923,15030201,1980-03-01,7.06,2.151888,Very Shallow (2-5m),1980
96513,604924,15030201,1980-03-01,50.44,15.374112,Deep (10-61m),1980
96573,610851,15030201,1980-03-01,20.33,6.196584,Shallow (5-10m),1980
96578,610856,15030201,1980-03-01,18.71,5.702808000000001,Shallow (5-10m),1980
96579,610857,15030201,1980-03-01,18.21,5.550408000000001,Shallow (5-10m),1980
96580,610858,15030201,1980-03-01,1.6,0.48768000000000006,Near Surface (<2m),1980
96587,610870,15030201,1980-03-01,5.99,1.8257520000000003,Near Surface (<2m),1980
96598,610972,15030201,1980-03-01,19.75,6.0198,Shallow (5-10m),1980
96599,610973,15030201,1980-03-01,0.62,0.188976,Near Surface (<2m),1980
96608,610983,15030201,1980-03-01,28.1,8.56488,Shallow (5-10m),1980
99164,619147,15030201,1980-03-01,16.93,5.160264,Shallow (5-10m),1980
107926,805824,15030201,1980-03-01,13.89,4.233672,Very Shallow (2-5m),1980
116351,344030113350001,15030201,1980-04-01,11.2,3.41376,Very Shallow (2-5m),1980
116352,344101113354301,15030201,1980-04-01,30.27,9.226296,Shallow (5-10m),1980
